,SP500,USD_EUR,USD_GBP
1996-09-13,41.12641906738281,,1.5544
1996-09-16,41.27638244628906,,1.5566
1996-09-17,41.182647705078125,,1.5545
1996-09-18,41.07954788208008,,1.5602
1996-09-19,41.23888397216797,,1.5515
1996-09-20,41.38517761230469,,1.5555
1996-09-23,41.375736236572266,,1.5568
1996-09-24,41.366329193115234,,1.558
1996-09-25,41.394588470458984,,1.5633
1996-09-26,41.375736236572266,,1.5613
1996-09-27,41.41341018676758,,1.563
1996-09-30,41.375736236572266,,1.5653
1996-10-01,41.601837158203125,,1.564
1996-10-02,41.884464263916016,,1.5685
1996-10-03,41.84678268432617,,1.5661
1996-10-04,42.41201400756836,,1.5623
1996-10-07,42.45914077758789,,1.5635
1996-10-08,42.28955078125,,1.5631
1996-10-09,41.959835052490234,,1.5642
1996-10-10,41.87505340576172,,1.5651
1996-10-11,42.39318084716797,,1.5755
1996-10-14,42.44970703125,,
1996-10-15,42.39318084716797,,1.5823
1996-10-16,42.60045623779297,,1.5835
1996-10-17,42.713470458984375,,1.5863
1996-10-18,42.93958282470703,,1.5903
1996-10-21,42.8830451965332,,1.5916
1996-10-22,42.58160400390625,,1.5953
1996-10-23,42.7229118347168,,1.5968
1996-10-24,42.35550308227539,,1.5918
1996-10-25,42.39318084716797,,1.6062
1996-10-28,42.11054992675781,,1.6122
1996-10-29,42.44970703125,,1.6099
1996-10-30,42.30838394165039,,1.6326
1996-10-31,42.713470458984375,,1.6278
1996-11-01,42.56273651123047,,1.6358
1996-11-04,42.84539031982422,,1.6435
1996-11-05,43.09031677246094,,1.645
1996-11-06,43.919349670410156,,1.64
1996-11-07,44.022953033447266,,1.6475
1996-11-08,44.26789474487305,,1.647
1996-11-11,44.22077941894531,,
1996-11-12,44.08891677856445,,1.647
1996-11-13,44.286739349365234,,1.655
1996-11-14,44.57878112792969,,1.6653
1996-11-15,44.63533020019531,,1.6646
1996-11-18,44.64472198486328,,1.67
1996-11-19,44.96503448486328,,1.676
1996-11-20,45.040401458740234,,1.678
1996-11-21,44.974449157714844,,1.6887
1996-11-22,45.3230094909668,,1.68
1996-11-25,45.89768981933594,,1.6695
1996-11-26,45.7469596862793,,1.673
1996-11-27,45.662174224853516,,1.676
1996-11-28,,,
1996-11-29,45.83174133300781,,1.682
1996-12-02,45.850582122802734,,1.684
1996-12-03,45.06867218017578,,1.642
1996-12-04,45.19112014770508,,1.6387
1996-12-05,45.06867218017578,,1.6268
1996-12-06,44.80485534667969,,1.6415
1996-12-09,45.46433639526367,,1.6475
1996-12-10,45.24766540527344,,1.6505
1996-12-11,44.83316421508789,,1.658
1996-12-12,44.08891677856445,,1.657
1996-12-13,44.20197677612305,,1.6603
1996-12-16,43.636714935302734,,1.6622
1996-12-17,43.98526382446289,,1.672
1996-12-18,44.33385467529297,,1.6722
1996-12-19,45.24766540527344,,1.6525
1996-12-20,45.34694290161133,,1.667
1996-12-23,45.23334503173828,,1.6715
1996-12-24,45.564701080322266,,1.6715
1996-12-25,,,
1996-12-26,45.91497039794922,,1.6726
1996-12-27,45.971736907958984,,1.6917
1996-12-30,45.57414245605469,,1.6908
1996-12-31,44.741058349609375,,1.7123
1997-01-01,,,
1997-01-02,44.85465621948242,,1.687
1997-01-03,45.49842071533203,,1.69
1997-01-06,45.100807189941406,,1.685
1997-01-07,45.64986801147461,,1.695
1997-01-08,45.25224685668945,,1.6871
1997-01-09,45.630958557128906,,1.6945
1997-01-10,46.123226165771484,,1.6814
1997-01-13,46.05698013305664,,1.6713
1997-01-14,46.63446044921875,,1.6695
1997-01-15,46.5208625793457,,1.6785
1997-01-16,46.710201263427734,,1.6762
1997-01-17,46.99420928955078,,1.6602
1997-01-20,47.050987243652344,,
1997-01-21,47.42969512939453,,1.6632
1997-01-22,47.77047348022461,,1.6534
1997-01-23,47.10780715942383,,1.6285
1997-01-24,46.50192642211914,,1.6283
1997-01-27,46.369380950927734,,1.624
1997-01-28,46.50192642211914,,1.6155
1997-01-29,46.956336975097656,,1.6207
1997-01-30,47.562217712402344,,1.6183
1997-01-31,47.50541305541992,,1.6012
1997-02-03,47.64741134643555,,1.6135
1997-02-04,47.94091033935547,,1.6207
1997-02-05,47.04153060913086,,1.638
1997-02-06,47.353946685791016,,1.6355
1997-02-07,47.99769973754883,,1.6228
1997-02-10,47.543270111083984,,1.639
1997-02-11,48.09236145019531,,1.644
1997-02-12,48.77399444580078,,1.6338
1997-02-13,49.30414581298828,,1.623
1997-02-14,49.19053268432617,,1.6207
1997-02-17,,,
1997-02-18,49.607086181640625,,1.6022
1997-02-19,49.27576446533203,,1.6138
1997-02-20,48.6793098449707,,1.6107
1997-02-21,48.69825744628906,,1.6155
1997-02-24,49.27576446533203,,1.6333
1997-02-25,49.31361770629883,,1.6323
1997-02-26,48.830806732177734,,1.633
1997-02-27,48.10183334350586,,1.6265
1997-02-28,47.9598388671875,,1.6287
1997-03-03,48.281700134277344,,1.6175
1997-03-04,48.01663589477539,,1.6155
1997-03-05,48.830806732177734,,1.6117
1997-03-06,48.54680252075195,,1.6131
1997-03-07,48.98225402832031,,1.6032
1997-03-10,49.49346923828125,,1.6005
1997-03-11,49.2284049987793,,1.6058
1997-03-12,48.79292297363281,,1.5932
1997-03-13,48.03555679321289,,1.5965
1997-03-14,48.281700134277344,,1.6022
1997-03-17,48.41424560546875,,1.59
1997-03-18,47.8935661315918,,1.589
1997-03-19,47.73263168334961,,1.5968
1997-03-20,47.4864616394043,,1.5948
1997-03-21,47.706356048583984,,1.6015
1997-03-24,48.371585845947266,,1.6171
1997-03-25,47.89643096923828,,1.6172
1997-03-26,48.10548782348633,,1.6276
1997-03-27,46.83206558227539,,1.6312
1997-03-28,,,1.6315
1997-03-31,45.843692779541016,,1.6448
1997-04-01,46.13832092285156,,1.6485
1997-04-02,45.31153869628906,,1.6425
1997-04-03,45.5586051940918,,1.646
1997-04-04,46.12881088256836,,1.6389
1997-04-07,46.309391021728516,,1.6277
1997-04-08,46.64198303222656,,1.6233
1997-04-09,46.26184844970703,,1.622
1997-04-10,46.0908088684082,,1.623
1997-04-11,44.627296447753906,,1.6245
1997-04-14,45.22600555419922,,1.6225
1997-04-15,45.995792388916016,,1.6255
1997-04-16,46.5279541015625,,1.6225
1997-04-17,46.337886810302734,,1.631
1997-04-18,46.565940856933594,,1.6315
1997-04-21,46.26184844970703,,1.6353
1997-04-22,47.27870559692383,,1.6362
1997-04-23,47.32621765136719,,1.6213
1997-04-24,47.08864212036133,,1.625
1997-04-25,46.54695510864258,,1.6235
1997-04-28,47.00309753417969,,1.6232
1997-04-29,48.48561477661133,,1.6312
1997-04-30,48.713706970214844,,1.62
1997-05-01,48.65668869018555,,1.6238
1997-05-02,49.53096008300781,,1.6215
1997-05-05,50.70940017700195,,1.62
1997-05-06,50.6713752746582,,1.6375
1997-05-07,49.568992614746094,,1.6364
1997-05-08,49.911102294921875,,1.62
1997-05-09,50.25321578979492,,1.621
1997-05-12,51.08952713012695,,1.6235
1997-05-13,50.88045883178711,,1.6319
1997-05-14,50.9754753112793,,1.64
1997-05-15,51.317569732666016,,1.6385
1997-05-16,50.614356994628906,,1.6335
1997-05-19,50.76641082763672,,1.638
1997-05-20,51.3746223449707,,1.6438
1997-05-21,51.26057815551758,,1.6465
1997-05-22,51.08952713012695,,1.6235
1997-05-23,51.564659118652344,,1.6324
1997-05-26,,,
1997-05-27,51.773738861083984,,1.629
1997-05-28,51.76424026489258,,1.6382
1997-05-29,51.46013641357422,,1.6405
1997-05-30,51.79273223876953,,1.636
1997-06-02,51.564659118652344,,1.6343
1997-06-03,51.39363479614258,,1.6342
1997-06-04,51.33663558959961,,1.6272
1997-06-05,51.52667999267578,,1.6328
1997-06-06,52.53402328491211,,1.628
1997-06-09,52.80010223388672,,1.6355
1997-06-10,52.96163558959961,,1.6382
1997-06-11,53.085208892822266,,1.637
1997-06-12,54.11155319213867,,1.6352
1997-06-13,54.56770324707031,,1.637
1997-06-16,54.58672332763672,,1.6357
1997-06-17,54.510677337646484,,1.6385
1997-06-18,54.320640563964844,,1.6384
1997-06-19,54.88130569458008,,1.648
1997-06-20,54.69432067871094,,1.6537
1997-06-23,53.36824035644531,,1.6688
1997-06-24,54.72293472290039,,1.6643
1997-06-25,54.34132385253906,,1.6625
1997-06-26,54.07421112060547,,1.666
1997-06-27,54.28410720825195,,1.662
1997-06-30,53.92155838012695,,1.665
1997-07-01,54.55124282836914,,1.6574
1997-07-02,55.44799041748047,,1.667
1997-07-03,56.211219787597656,,1.6885
1997-07-04,,,
1997-07-07,55.638816833496094,,1.687
1997-07-08,56.22079086303711,,1.6885
1997-07-09,55.60063171386719,,1.684
1997-07-10,55.848697662353516,,1.6881
1997-07-11,56.039512634277344,,1.6935
1997-07-14,56.211219787597656,,1.6882
1997-07-15,56.49744415283203,,1.6765
1997-07-16,57.24155807495117,,1.6745
1997-07-17,56.95538330078125,,1.675
1997-07-18,55.7437629699707,,1.6761
1997-07-21,55.7533073425293,,1.6776
1997-07-22,57.2320442199707,,1.6744
1997-07-23,57.18434143066406,,1.6779
1997-07-24,57.45146942138672,,1.6729
1997-07-25,57.413307189941406,,1.6628
1997-07-28,57.37515640258789,,1.6292
1997-07-29,57.56592559814453,,1.6275
1997-07-30,58.25284957885742,,1.621
1997-07-31,58.195594787597656,,1.6388
1997-08-01,57.96661376953125,,1.6348
1997-08-04,58.11928939819336,,1.6283
1997-08-05,58.15742111206055,,1.625
1997-08-06,58.634464263916016,,1.6008
1997-08-07,58.195594787597656,,1.5875
1997-08-08,57.012603759765625,,1.585
1997-08-11,57.43238067626953,,1.5902
1997-08-12,56.51652145385742,,1.5775
1997-08-13,56.344810485839844,,1.5825
1997-08-14,56.5546989440918,,1.5865
1997-08-15,54.818355560302734,,1.609
1997-08-18,56.039512634277344,,1.6088
1997-08-19,56.68821334838867,,1.6035
1997-08-20,57.54684066772461,,1.5923
1997-08-21,56.53559112548828,,1.5905
1997-08-22,56.51652145385742,,1.6081
1997-08-25,56.306617736816406,,1.6052
1997-08-26,55.47659683227539,,1.6121
1997-08-27,55.810543060302734,,1.6103
1997-08-28,54.961456298828125,,1.6158
1997-08-29,55.180904388427734,,1.6203
1997-09-01,,,
1997-09-02,56.97444534301758,,1.5897
1997-09-03,56.66916275024414,,1.5846
1997-09-04,57.031654357910156,,1.5855
1997-09-05,56.869483947753906,,1.592
1997-09-08,57.117549896240234,,1.5827
1997-09-09,57.146156311035156,,1.5882
1997-09-10,55.96318817138672,,1.589
1997-09-11,55.67698669433594,,1.5968
1997-09-12,56.573768615722656,,1.6085
1997-09-15,56.47836685180664,,1.6042
1997-09-16,57.890323638916016,,1.5941
1997-09-17,57.890323638916016,,1.5985
1997-09-18,58.138370513916016,,1.6137
1997-09-19,58.236698150634766,,1.6112
1997-09-22,58.56226348876953,,1.6025
1997-09-23,58.29416275024414,,1.6115
1997-09-24,57.815406799316406,,1.6103
1997-09-25,57.41323471069336,,1.6279
1997-09-26,57.891990661621094,,1.61
1997-09-29,58.44737243652344,,1.6142
1997-09-30,57.83452224731445,,1.6117
1997-10-01,58.600589752197266,,1.6145
1997-10-02,58.92612075805664,,1.6135
1997-10-03,59.222938537597656,,1.613
1997-10-06,59.61552810668945,,1.613
1997-10-07,60.170928955078125,,1.6195
1997-10-08,59.7496223449707,,1.6208
1997-10-09,59.538909912109375,,1.6245
1997-10-10,59.36659622192383,,1.6207
1997-10-13,59.424041748046875,,
1997-10-14,59.44318389892578,,1.6197
1997-10-15,59.30913543701172,,1.6235
1997-10-16,58.37073516845703,,1.6187
1997-10-17,57.777099609375,,1.6145
1997-10-20,58.600589752197266,,1.6297
1997-10-21,59.740055084228516,,1.6338
1997-10-22,59.3474235534668,,1.6338
1997-10-23,58.17926025390625,,1.6317
1997-10-24,57.604732513427734,,1.6347
1997-10-27,53.42995071411133,,1.6548
1997-10-28,56.513153076171875,,1.6756
1997-10-29,56.359981536865234,,1.6721
1997-10-30,55.11518096923828,,1.6655
1997-10-31,56.417415618896484,,1.6786
1997-11-03,57.604732513427734,,1.6763
1997-11-04,57.604732513427734,,1.6832
1997-11-05,57.7962760925293,,1.6775
1997-11-06,57.576019287109375,,1.692
1997-11-07,56.95359420776367,,1.6905
1997-11-10,56.60889434814453,,1.6893
1997-11-11,56.6280632019043,,
1997-11-12,55.45988464355469,,1.7035
1997-11-13,56.264198303222656,,1.701
1997-11-14,57.03023147583008,,1.6931
1997-11-17,58.08347702026367,,1.6931
1997-11-18,57.719635009765625,,1.6955
1997-11-19,58.00688552856445,,1.6911
1997-11-20,58.88783645629883,,1.6925
1997-11-21,59.290008544921875,,1.6892
1997-11-24,58.21755599975586,,1.69
1997-11-25,58.37073516845703,,1.6805
1997-11-26,58.54310607910156,,1.6735
1997-11-27,,,
1997-11-28,58.600589752197266,,1.6885
1997-12-01,60.11348342895508,,1.6825
1997-12-02,59.7496223449707,,1.6817
1997-12-03,59.921958923339844,,1.684
1997-12-04,59.864505767822266,,1.6705
1997-12-05,60.63051986694336,,1.6585
1997-12-08,60.4581413269043,,1.6472
1997-12-09,60.09430694580078,,1.6528
1997-12-10,59.5772705078125,,1.6495
1997-12-11,58.56226348876953,,1.6552
1997-12-12,58.67715835571289,,1.6501
1997-12-15,59.2708625793457,,1.6333
1997-12-16,59.634708404541016,,1.6326
1997-12-17,59.32830810546875,,1.6507
1997-12-18,58.7537841796875,,1.6635
1997-12-19,58.31461715698242,,1.6684
1997-12-22,58.68955612182617,,1.6617
1997-12-23,57.6417121887207,,1.668
1997-12-24,57.46866989135742,,1.6675
1997-12-25,,,
1997-12-26,57.699371337890625,,1.6695
1997-12-29,58.83375549316406,,1.6683
1997-12-30,59.756629943847656,,1.6552
1997-12-31,59.71818161010742,,1.6427
1998-01-01,,,
1998-01-02,60.025821685791016,,1.6417
1998-01-05,60.16040802001953,,1.633
1998-01-06,59.19902801513672,,1.6335
1998-01-07,59.3528938293457,,1.6253
1998-01-08,58.83375549316406,,1.6114
1998-01-09,56.79570007324219,,1.6165
1998-01-12,57.833980560302734,,1.6221
1998-01-13,58.64152145385742,,1.6345
1998-01-14,58.910675048828125,,1.6301
1998-01-15,58.42039108276367,,1.63
1998-01-16,59.256771087646484,,1.6337
1998-01-19,,,
1998-01-20,60.218082427978516,,1.6271
1998-01-21,59.64131164550781,,1.6264
1998-01-22,59.11253356933594,,1.6498
1998-01-23,59.02605438232422,,1.6687
1998-01-26,58.987606048583984,,1.6525
1998-01-27,59.58359909057617,,1.6474
1998-01-28,60.12193298339844,,1.643
1998-01-29,60.44883728027344,,1.64
1998-01-30,60.48725128173828,,1.6325
1998-02-02,61.48705291748047,,1.638
1998-02-03,61.948509216308594,,1.6423
1998-02-04,61.87155532836914,,1.658
1998-02-05,61.83314514160156,,1.6545
1998-02-06,62.52527618408203,,1.6475
1998-02-09,62.313785552978516,,1.6338
1998-02-10,62.90982437133789,,1.623
1998-02-11,62.852149963378906,,1.6324
1998-02-12,63.12129211425781,,1.6379
1998-02-13,62.75600814819336,,1.6345
1998-02-16,,,
1998-02-17,63.06361389160156,,1.6312
1998-02-18,63.640445709228516,,1.6395
1998-02-19,63.30392837524414,,1.6355
1998-02-20,63.77505111694336,,1.6363
1998-02-23,64.02498626708984,,1.647
1998-02-24,63.52509689331055,,1.6455
1998-02-25,64.31338500976562,,1.6484
1998-02-26,64.67867279052734,,1.6448
1998-02-27,64.67867279052734,,1.6453
1998-03-02,64.54409790039062,,1.6472
1998-03-03,64.9094009399414,,1.6525
1998-03-04,64.4864273071289,,1.646
1998-03-05,63.890411376953125,,1.645
1998-03-06,65.17857360839844,,1.6325
1998-03-09,64.94786834716797,,1.6364
1998-03-10,65.56314086914062,,1.6381
1998-03-11,65.87074279785156,,1.6467
1998-03-12,66.13993072509766,,1.6561
1998-03-13,65.88997650146484,,1.6658
1998-03-16,66.601318359375,,1.6682
1998-03-17,66.79361724853516,,1.6743
1998-03-18,67.04354858398438,,1.6711
1998-03-19,67.21661376953125,,1.6678
1998-03-20,67.7953872680664,,1.6643
1998-03-23,67.64112091064453,,1.679
1998-03-24,68.21957397460938,,1.6751
1998-03-25,67.96891784667969,,1.6739
1998-03-26,67.93035125732422,,1.686
1998-03-27,67.64112091064453,,1.6825
1998-03-30,67.60253143310547,,1.6775
1998-03-31,67.83391571044922,,1.6765
1998-04-01,68.3834457397461,,1.674
1998-04-02,69.12583923339844,,1.6665
1998-04-03,69.47289276123047,,1.6575
1998-04-06,68.91373443603516,,1.6635
1998-04-07,68.45098876953125,,1.6658
1998-04-08,68.0653076171875,,1.6683
1998-04-09,68.60523223876953,,1.6725
1998-04-10,,,1.6718
1998-04-13,68.41239166259766,,1.6668
1998-04-14,68.99088287353516,,1.684
1998-04-15,69.18367767333984,,1.683
1998-04-16,68.37384796142578,,1.691
1998-04-17,69.28007507324219,,1.684
1998-04-20,69.26077270507812,,1.6757
1998-04-21,69.58856964111328,,1.6762
1998-04-22,69.78143310546875,,1.6718
1998-04-23,69.10653686523438,,1.6665
1998-04-24,68.37384796142578,,1.6678
1998-04-27,67.08194732666016,,1.6733
1998-04-28,66.98553466796875,,1.6673
1998-04-29,67.44830322265625,,1.6702
1998-04-30,68.70164489746094,,1.6727
1998-05-01,69.47289276123047,,1.6675
1998-05-04,69.29937744140625,,1.666
1998-05-05,68.81730651855469,,1.6605
1998-05-06,68.00745391845703,,1.661
1998-05-07,67.46757507324219,,1.6485
1998-05-08,68.56663513183594,,1.638
1998-05-11,68.33525848388672,,1.63
1998-05-12,69.06797790527344,,1.6347
1998-05-13,69.24152374267578,,1.6308
1998-05-14,68.8944320678711,,1.6306
1998-05-15,68.5088119506836,,1.6278
1998-05-18,68.23884582519531,,1.6235
1998-05-19,68.70164489746094,,1.6232
1998-05-20,69.35722351074219,,1.6332
1998-05-21,68.91373443603516,,1.6305
1998-05-22,68.64379119873047,,1.6318
1998-05-25,,,
1998-05-26,67.54470825195312,,1.6365
1998-05-27,67.64112091064453,,1.6322
1998-05-28,67.94963836669922,,1.6277
1998-05-29,67.27476501464844,,1.6308
1998-06-01,67.5832290649414,,1.6392
1998-06-02,67.64112091064453,,1.6388
1998-06-03,66.56131744384766,,1.6385
1998-06-04,67.7953872680664,,1.6395
1998-06-05,69.10653686523438,,1.6351
1998-06-08,69.02944946289062,,1.6324
1998-06-09,69.24152374267578,,1.6347
1998-06-10,68.79810333251953,,1.6277
1998-06-11,67.50617980957031,,1.6292
1998-06-12,68.14244079589844,,1.6315
1998-06-15,66.34922790527344,,1.6315
1998-06-16,67.37115478515625,,1.6525
1998-06-17,68.77874755859375,,1.662
1998-06-18,68.47028350830078,,1.6705
1998-06-19,68.12718200683594,,1.6735
1998-06-22,68.45599365234375,,1.672
1998-06-23,69.2684326171875,,1.6641
1998-06-24,70.19689178466797,,1.6683
1998-06-25,70.08084106445312,,1.6722
1998-06-26,70.3709716796875,,1.6608
1998-06-29,70.6224594116211,,1.6645
1998-06-30,70.13886260986328,,1.6695
1998-07-01,70.95127868652344,,1.6616
1998-07-02,71.086669921875,,1.6565
1998-07-03,,,1.6471
1998-07-06,71.80238342285156,,1.6442
1998-07-07,71.66699981689453,,1.6375
1998-07-08,72.18927001953125,,1.6369
1998-07-09,71.7057113647461,,1.6315
1998-07-10,72.09257507324219,,1.6325
1998-07-13,72.11190032958984,,1.6412
1998-07-14,72.9242935180664,,1.6355
1998-07-15,72.78892517089844,,1.6337
1998-07-16,73.29181671142578,,1.6387
1998-07-17,73.38859558105469,,1.6427
1998-07-20,73.38859558105469,,1.648
1998-07-21,72.11190032958984,,1.643
1998-07-22,72.11190032958984,,1.642
1998-07-23,70.68050384521484,,1.6474
1998-07-24,70.6224594116211,,1.6594
1998-07-27,71.12538146972656,,1.6565
1998-07-28,69.92608642578125,,1.6485
1998-07-29,69.65528869628906,,1.644
1998-07-30,70.69983673095703,,1.6415
1998-07-31,69.19104766845703,,1.6349
1998-08-03,68.90089416503906,,1.6245
1998-08-04,66.23153686523438,,1.633
1998-08-05,67.14066314697266,,1.636
1998-08-06,67.43077850341797,,1.6332
1998-08-07,67.54686737060547,,1.629
1998-08-10,67.16002655029297,,1.6328
1998-08-11,66.15411376953125,,1.6295
1998-08-12,67.27607727050781,,1.629
1998-08-13,66.46367645263672,,1.6265
1998-08-14,65.68994903564453,,1.6184
1998-08-17,67.08259582519531,,1.6162
1998-08-18,68.32061767578125,,1.6162
1998-08-19,68.14651489257812,,1.6227
1998-08-20,67.74028015136719,,1.6275
1998-08-21,67.19866180419922,,1.6363
1998-08-24,67.62425994873047,,1.641
1998-08-25,67.77899932861328,,1.6395
1998-08-26,67.39213562011719,,1.6385
1998-08-27,64.2198257446289,,1.6405
1998-08-28,63.98767852783203,,1.672
1998-08-31,59.422706604003906,,1.676
1998-09-01,61.93730163574219,,1.674
1998-09-02,61.49238204956055,,1.6686
1998-09-03,61.00885772705078,,1.6762
1998-09-04,60.50589370727539,,1.672
1998-09-07,,,
1998-09-08,63.755592346191406,,1.6581
1998-09-09,62.20812225341797,,1.662
1998-09-10,60.97016143798828,,1.6816
1998-09-11,62.94319152832031,,1.6847
1998-09-14,64.02638244628906,,1.6775
1998-09-15,64.41329193115234,,1.6742
1998-09-16,64.99356079101562,,1.6758
1998-09-17,63.13662338256836,,1.684
1998-09-18,63.4178581237793,,1.6835
1998-09-21,63.378997802734375,,1.6845
1998-09-22,63.903114318847656,,1.6837
1998-09-23,66.46543884277344,,1.6798
1998-09-24,64.83486938476562,,1.6945
1998-09-25,64.75723266601562,,1.7023
1998-09-28,65.33956146240234,,1.704
1998-09-29,65.1843032836914,,1.7068
1998-09-30,63.20430374145508,,1.6995
1998-10-01,61.37962341308594,,1.7045
1998-10-02,62.563724517822266,,1.7026
1998-10-05,61.30192947387695,,1.6901
1998-10-06,61.243736267089844,,1.6833
1998-10-07,60.331390380859375,,1.6968
1998-10-08,60.001407623291016,,1.7222
1998-10-09,61.204898834228516,,1.703
1998-10-12,62.09783935546875,,
1998-10-13,61.88429641723633,,1.7015
1998-10-14,62.46664810180664,,1.7055
1998-10-15,65.82483673095703,,1.7028
1998-10-16,65.84429931640625,,1.703
1998-10-19,66.07726287841797,,1.6995
1998-10-20,66.46543884277344,,1.706
1998-10-21,66.23253631591797,,1.7005
1998-10-22,67.22248840332031,,1.695
1998-10-23,66.36839294433594,,1.69
1998-10-26,66.85369873046875,,1.683
1998-10-27,66.46543884277344,,1.6722
1998-10-28,66.34900665283203,,1.672
1998-10-29,67.96014404296875,,1.6758
1998-10-30,68.32894134521484,,1.6735
1998-11-02,69.49368286132812,,1.6652
1998-11-03,68.98892974853516,,1.6577
1998-11-04,69.72660827636719,,1.6588
1998-11-05,70.67778778076172,,1.663
1998-11-06,70.89130401611328,,1.658
1998-11-09,70.38658905029297,,1.6585
1998-11-10,70.1925048828125,,1.658
1998-11-11,69.72660827636719,,
1998-11-12,69.64898681640625,,1.6568
1998-11-13,70.32838439941406,,1.6635
1998-11-16,70.85247039794922,,1.6755
1998-11-17,70.85247039794922,,1.6775
1998-11-18,71.27957153320312,,1.672
1998-11-19,71.90074157714844,,1.6677
1998-11-20,72.44425201416016,,1.6542
1998-11-23,74.15249633789062,,1.654
1998-11-24,73.68656921386719,,1.6582
1998-11-25,73.68656921386719,,1.6613
1998-11-26,,,
1998-11-27,74.23011779785156,,1.6522
1998-11-30,72.13368225097656,,1.6485
1998-12-01,73.06538391113281,,1.654
1998-12-02,72.85186004638672,,1.6625
1998-12-03,71.64836883544922,,1.6645
1998-12-04,73.53131103515625,,1.6615
1998-12-07,73.88069915771484,,1.653
1998-12-08,73.55070495605469,,1.654
1998-12-09,73.68656921386719,,1.658
1998-12-10,72.60923767089844,,1.667
1998-12-11,72.75482940673828,,1.6835
1998-12-14,70.65838623046875,,1.6885
1998-12-15,72.48303985595703,,1.6853
1998-12-16,72.38603973388672,,1.6765
1998-12-17,73.54097747802734,,1.675
1998-12-18,73.85346221923828,,1.6803
1998-12-21,74.88571166992188,,1.68
1998-12-22,75.21681213378906,,1.6775
1998-12-23,76.79435729980469,,1.6767
1998-12-24,76.46326446533203,,1.6723
1998-12-25,,,
1998-12-28,76.26854705810547,,1.6745
1998-12-29,77.47604370117188,,1.6836
1998-12-30,76.85281372070312,,1.6665
1998-12-31,76.85281372070312,,1.6628
1999-01-01,,,
1999-01-04,76.67747497558594,1.1812,1.6581
1999-01-05,77.55390930175781,1.176,1.6566
1999-01-06,79.4236831665039,1.1636,1.6547
1999-01-07,79.03411102294922,1.1672,1.6495
1999-01-08,79.61840057373047,1.1554,1.6405
1999-01-11,78.85885620117188,1.1534,1.6375
1999-01-12,77.43708038330078,1.1548,1.6308
1999-01-13,76.89173126220703,1.1698,1.6493
1999-01-14,75.54788208007812,1.1689,1.653
1999-01-15,77.51496887207031,1.1591,1.65
1999-01-18,,,
1999-01-19,78.02135467529297,1.161,1.655
1999-01-20,78.64460754394531,1.1575,1.6467
1999-01-21,76.5606918334961,1.1577,1.6516
1999-01-22,76.38540649414062,1.1582,1.656
1999-01-25,77.1644287109375,1.1566,1.6563
1999-01-26,78.56668090820312,1.1577,1.6585
1999-01-27,77.65132141113281,1.1481,1.6485
1999-01-28,78.95621490478516,1.1395,1.647
1999-01-29,79.55997467041016,1.1371,1.6457
1999-02-01,79.0925521850586,1.1303,1.641
1999-02-02,78.60562896728516,1.1328,1.643
1999-02-03,79.40415954589844,1.1339,1.6375
1999-02-04,78.21614074707031,1.1306,1.6395
1999-02-05,77.3202133178711,1.1283,1.637
1999-02-08,77.47604370117188,1.1296,1.638
1999-02-09,75.74266815185547,1.13,1.6355
1999-02-10,76.22957611083984,1.1331,1.629
1999-02-11,77.98243713378906,1.1303,1.6244
1999-02-12,77.04754638671875,1.1282,1.6311
1999-02-15,,,
1999-02-16,76.5801010131836,1.1189,1.6317
1999-02-17,76.5022201538086,1.123,1.6338
1999-02-18,77.10600280761719,1.1223,1.6338
1999-02-19,77.43708038330078,1.1075,1.6255
1999-02-22,79.50157928466797,1.1037,1.6238
1999-02-23,79.46260833740234,1.0993,1.6138
1999-02-24,78.06031036376953,1.0972,1.598
1999-02-25,77.3202133178711,1.1068,1.606
1999-02-26,77.00859069824219,1.0995,1.6027
1999-03-01,77.22286224365234,1.0891,1.6058
1999-03-02,76.54119110107422,1.0931,1.6135
1999-03-03,76.9501724243164,1.0888,1.6134
1999-03-04,77.92400360107422,1.0824,1.6065
1999-03-05,79.49183654785156,1.0843,1.6073
1999-03-08,80.00792694091797,1.0899,1.6085
1999-03-09,79.8131332397461,1.0873,1.6148
1999-03-10,80.51431274414062,1.0961,1.6267
1999-03-11,81.41022491455078,1.0932,1.627
1999-03-12,80.63121032714844,1.0936,1.6335
1999-03-15,81.78023529052734,1.093,1.6223
1999-03-16,81.46865844726562,1.0915,1.624
1999-03-17,81.11809539794922,1.1015,1.6302
1999-03-18,82.42298126220703,1.099,1.629
1999-03-19,81.02198791503906,1.0923,1.6303
1999-03-22,81.17819213867188,1.0915,1.628
1999-03-23,78.83535766601562,1.0918,1.6372
1999-03-24,79.28439331054688,1.0921,1.641
1999-03-25,80.90484619140625,1.0871,1.6314
1999-03-26,80.31912231445312,1.0743,1.6205
1999-03-29,81.93960571289062,1.0716,1.614
1999-03-30,81.51007080078125,1.0732,1.6115
1999-03-31,80.20197296142578,1.0808,1.614
1999-04-01,80.8072280883789,1.0782,1.6063
1999-04-02,,1.0782,1.6023
1999-04-05,82.72050476074219,1.0706,1.6015
1999-04-06,82.52526092529297,1.0838,1.592
1999-04-07,83.18909454345703,1.0784,1.5975
1999-04-08,84.24333190917969,1.0835,1.6083
1999-04-09,84.26286315917969,1.0786,1.6068
1999-04-12,85.16092681884766,1.0842,1.6127
