,USDBRL,USDEUR
2021-12-13,5.6357,0.8851124092759781
2021-12-14,5.6461,0.8875477056891807
2021-12-15,5.7127,0.8880206020779682
2021-12-16,5.6963,0.8842514811212309
2021-12-17,5.6959,0.8867606632969762
2021-12-20,5.7055,0.8851124092759781
2021-12-21,5.7372,0.8871540099361249
2021-12-22,5.7201,0.8830801836806782
2021-12-23,5.691,0.88339222614841
2021-12-24,5.6591,
2021-12-27,5.665,0.8826904404625298
2021-12-28,5.6438,0.8838607035531201
2021-12-29,5.6619,0.8820675663755845
2021-12-30,5.5805,0.8835483300936562
2021-12-31,5.5805,
2022-01-03,5.6309,0.8857395925597874
2022-01-04,5.6776,0.8852691218130312
2022-01-05,5.6628,0.882223202470225
2022-01-06,5.7042,0.8844078889183691
2022-01-07,5.6753,0.8804366966015145
2022-01-10,5.6736,0.8827683615819208
2022-01-11,5.6351,0.8800492827598345
2022-01-12,5.5611,0.8748141020033243
2022-01-13,5.5246,0.8722958827634333
2022-01-14,5.5349,0.8761170492377782
2022-01-17,5.5058,
2022-01-18,5.5213,0.8821453775582216
2022-01-19,5.4978,0.8813678829543451
2022-01-20,5.4166,0.8821453775582216
2022-01-21,5.4401,0.8813678829543451
2022-01-24,5.491,0.8841732979664014
2022-01-25,5.4971,0.8862891075068686
2022-01-26,5.4324,0.8866034222892101
2022-01-27,5.3812,0.8975854950184005
2022-01-28,5.3954,0.8960573476702508
2022-01-31,5.3574,0.8919015340706387
2022-02-01,5.281,0.8897588753447816
2022-02-02,5.2956,0.8850340738118418
2022-02-03,5.3025,0.87527352297593
2022-02-04,5.3284,0.8729812309035356
2022-02-07,5.2913,0.8745845723281441
2022-02-08,5.2699,0.8759635599159076
2022-02-09,5.2735,0.8745080891998251
2022-02-10,5.2101,0.8705493166187864
2022-02-11,5.1987,0.876885303402315
2022-02-14,5.2106,0.884486113568017
2022-02-15,5.1881,0.8800492827598345
2022-02-16,5.163,0.8786574114752659
2022-02-17,5.1565,0.8799718409010912
2022-02-18,5.1339,0.8828462964597863
2022-02-21,5.0997,
2022-02-22,5.0611,0.881678716275789
2022-02-23,5.0143,0.8837044892188053
2022-02-24,5.1174,0.8965393580778197
2022-02-25,5.1394,0.8880206020779682
2022-02-28,,0.8909479686386315
2022-03-01,,0.900657479960371
2022-03-02,5.1347,0.9007386056566384
2022-03-03,5.0479,0.9047317470370035
2022-03-04,5.0758,0.9164222873900294
2022-03-07,5.0579,0.9208103130755064
2022-03-08,5.0903,0.9190331770976932
2022-03-09,5.0094,0.9034239768723462
2022-03-10,5.0513,0.9085127646043427
2022-03-11,5.0255,0.9143275121148396
2022-03-14,5.0647,0.91082976591675
2022-03-15,5.1314,0.9112447603426281
2022-03-16,5.1287,0.9094216078574028
2022-03-17,5.0764,0.9000900090009001
2022-03-18,5.0411,0.9054690329590728
2022-03-21,4.9666,0.9051412020275162
2022-03-22,4.9208,0.9072763563781527
2022-03-23,4.8704,0.9090082719752749
2022-03-24,4.8067,0.9085953116481919
2022-03-25,4.7782,0.9103322712790168
2022-03-28,4.7905,0.9109957183201239
2022-03-29,4.7486,0.9005763688760806
2022-03-30,4.7497,0.8958165367732688
2022-03-31,4.7378,0.9014693951140359
2022-04-01,4.6984,0.9055510278004165
2022-04-04,4.6175,0.9097525473071325
2022-04-05,4.64,0.9156670634557275
2022-04-06,4.6967,0.9163383121048292
2022-04-07,4.7422,0.9174311926605504
2022-04-08,4.7513,0.9196247930844216
2022-04-11,4.7025,0.9195402298850576
2022-04-12,4.6483,0.9214891264283082
2022-04-13,4.6811,0.9196247930844216
2022-04-14,4.7158,0.9262689885142646
2022-04-15,,0.924898261191269
2022-04-18,4.6746,0.9272137227630969
2022-04-19,4.6664,0.9268699601445918
2022-04-20,4.6397,0.9210647508519848
2022-04-21,,0.9225943352707814
2022-04-22,4.7326,0.9267840593141798
2022-04-25,4.8818,0.934317481080071
2022-04-26,4.9666,0.937998311603039
2022-04-27,5.0167,0.9479571523367144
2022-04-28,5.011,0.9523809523809523
2022-04-29,4.9191,0.9490367277213627
2022-05-02,5.0266,0.95047999239616
2022-05-03,5.0167,0.9494872768704901
2022-05-04,5.0093,0.9488566277635448
2022-05-05,5.0051,0.9517464547444561
2022-05-06,5.075,0.9458948164964057
2022-05-09,5.134,0.947059380623165
2022-05-10,5.139,0.9495774380400722
2022-05-11,5.1244,0.9490367277213627
2022-05-12,5.1482,0.9637625289128758
2022-05-13,5.1075,0.9606147934678195
2022-05-16,5.0666,0.9596928982725528
2022-05-17,4.9676,0.9494872768704901
2022-05-18,4.9592,0.9529254812273679
2022-05-19,4.9198,0.9445546424860678
2022-05-20,4.8777,0.947059380623165
2022-05-23,4.7973,0.9373828271466067
2022-05-24,4.8106,0.9307520476545048
2022-05-25,4.8359,0.9382623381497466
2022-05-26,4.7967,0.9324009324009324
2022-05-27,4.7434,0.9337940050424877
2022-05-30,4.7216,
2022-05-31,4.7289,0.9318796011555307
2022-06-01,4.7765,0.9393199323689648
2022-06-02,4.7879,0.9317059536010436
2022-06-03,4.7956,0.9327488107452663
2022-06-06,4.7839,0.9346667912889054
2022-06-07,4.8909,0.9348415443582312
2022-06-08,4.8711,0.9310986964618249
2022-06-09,4.8951,0.9384384384384383
2022-06-10,4.9836,0.95047999239616
2022-06-13,5.1033,0.9582215408202376
2022-06-14,5.1203,0.9600614439324116
2022-06-15,5.1119,0.9626492106276473
2022-06-16,,0.9495774380400722
2022-06-17,5.1313,0.9548362455838825
2022-06-20,5.1641,
2022-06-21,5.1462,0.9480470231323475
2022-06-22,5.1509,0.9449116507606539
2022-06-23,5.1833,0.9521089212605922
2022-06-24,5.2334,0.9488566277635448
2022-06-27,5.2214,0.9433072351664937
2022-06-28,5.2179,0.9493070058857035
2022-06-29,5.2268,0.9544716999140975
2022-06-30,5.238,0.9552010698251983
2022-07-01,5.3142,0.9607070804111827
2022-07-04,5.3038,
2022-07-05,5.3899,0.9752291788570313
2022-07-06,5.4321,0.9829942003342179
2022-07-07,5.364,0.984348853233586
2022-07-08,5.3086,0.982511298879937
2022-07-11,5.3477,0.9912767644726408
2022-07-12,5.412,0.9931472837421791
2022-07-13,5.3992,0.9919650828290845
2022-07-14,5.4568,0.997207818109294
2022-07-15,5.4014,0.9911785112498762
2022-07-18,5.3675,0.984251968503937
2022-07-19,5.3904,0.9767532721234615
2022-07-20,5.4288,0.9787608887148869
2022-07-21,5.475,0.9806805923310777
2022-07-22,5.4522,0.9779951100244499
2022-07-25,5.4144,0.9793360101850946
2022-07-26,5.3608,0.9885330170027679
2022-07-27,5.3074,0.9893153937475268
2022-07-28,5.2149,0.9839614287119945
2022-07-29,5.1884,0.9801999607920016
2022-08-01,5.1606,0.9737098344693282
2022-08-02,5.2329,0.9809691975671964
2022-08-03,5.2846,0.9856100926473488
2022-08-04,5.2409,0.9783778495254868
2022-08-05,5.2165,0.9832841691248771
2022-08-08,5.1247,0.9797198001371609
2022-08-09,5.1224,0.9778994719342852
2022-08-10,5.0497,0.9673986649898423
2022-08-11,5.1127,0.967305088024763
2022-08-12,5.1023,0.9749439407234084
2022-08-15,5.0925,0.9817396426467702
2022-08-16,5.134,0.982897582071948
2022-08-17,5.1784,0.9838646202282566
2022-08-18,5.1773,0.9887284951552303
2022-08-19,5.1961,0.9961151509114453
2022-08-22,5.1709,1.0064412238325282
2022-08-23,5.103,1.0024057738572574
2022-08-24,5.105,1.0033109260559847
2022-08-25,5.1173,1.0041168792047395
2022-08-26,5.0903,1.0002000400080016
2022-08-29,5.0428,1.0
2022-08-30,5.0617,0.9982032341784787
2022-08-31,5.179,0.9935419771485345
2022-09-01,5.2007,1.0050251256281406
2022-09-02,5.1878,0.9970089730807579
2022-09-05,5.1686,
2022-09-06,5.2228,1.0086746015735324
2022-09-07,,1.0058338362502515
2022-09-08,5.2155,1.004419445560466
2022-09-09,5.1633,0.9954210631096955
2022-09-12,5.1183,0.9872642906506073
2022-09-13,5.1794,1.000300090027008
2022-09-14,5.1774,1.0007004903432404
2022-09-15,5.2211,1.0009008107296566
2022-09-16,5.2882,0.9987016878058523
2022-09-19,5.2367,0.9997000899730081
2022-09-20,5.1705,1.0006003602161297
2022-09-21,5.1692,1.0121457489878543
2022-09-22,5.1677,1.01615689462453
2022-09-23,5.2257,1.0289124395513942
2022-09-26,5.3548,1.039176971838304
2022-09-27,5.3508,1.0399334442595674
2022-09-28,5.3594,1.0329511414110113
2022-09-29,5.3916,1.023122570083896
2022-09-30,5.4066,1.0221813349688236
2022-10-03,5.2002,1.0194719135487817
2022-10-04,5.1411,1.0023053021950485
2022-10-05,5.2144,1.0135819987837016
2022-10-06,5.2009,1.0197838058331634
2022-10-07,5.2221,1.0219724067450178
2022-10-10,5.1941,
2022-10-11,5.2068,1.0249051962693452
2022-10-12,,1.031778786628147
2022-10-13,5.3017,1.0224948875255624
2022-10-14,5.2824,1.0267994660642776
2022-10-17,5.2713,1.015950421619425
2022-10-18,5.2697,1.016053647632595
2022-10-19,5.2808,1.0224948875255624
2022-10-20,5.2176,1.0180189351521938
2022-10-21,5.1919,1.0147133434804667
2022-10-24,5.2744,1.0127607859023697
2022-10-25,5.3091,1.0041168792047395
2022-10-26,5.3248,0.9932459276916965
2022-10-27,5.3003,1.0015022533800702
2022-10-28,5.3454,1.00664384940608
2022-10-31,5.257,1.0116337885685383
2022-11-01,5.15,1.013068584743187
2022-11-02,,1.0126582278481011
2022-11-03,5.1349,1.0246951531919255
2022-11-04,5.036,1.010611419909045
2022-11-07,5.0886,1.000300090027008
2022-11-08,5.1744,0.9911785112498762
2022-11-09,5.1629,0.9963136395337252
2022-11-10,5.3064,0.9827044025157232
2022-11-11,5.3051,
2022-11-14,5.3013,0.9673986649898423
2022-11-15,,0.9641342074816815
2022-11-16,5.3204,0.962000962000962
2022-11-17,5.4655,0.9670244657189827
2022-11-18,5.3477,0.9662769349695624
2022-11-21,5.3259,0.9767532721234615
2022-11-22,5.3339,0.9731413001167769
2022-11-23,5.393,0.9648784253184098
2022-11-24,5.3149,
2022-11-25,5.3508,0.9613535858488752
2022-11-28,5.3796,0.9628345850182939
2022-11-29,5.3076,0.9656237929702587
2022-11-30,5.2941,0.968710646130001
2022-12-01,5.1948,0.9525623928367307
2022-12-02,5.1974,0.95047999239616
2022-12-05,5.2464,0.9529254812273679
2022-12-06,5.2396,0.9526531389920929
2022-12-07,5.2208,0.9519276534983341
2022-12-08,5.2091,0.9476876421531464
2022-12-09,5.2396,0.9478672985781991
2022-12-12,5.3066,0.948316737790422
2022-12-13,5.2669,0.9407337723424272
2022-12-14,5.3406,0.938526513374003
2022-12-15,5.3183,0.9400263207369806
2022-12-16,5.2806,0.942507068803016
2022-12-19,5.316,0.9412650602409638
2022-12-20,5.2427,0.9402914903620123
2022-12-21,5.2031,0.9434852344560807
2022-12-22,5.1871,0.9444654325651681
2022-12-23,5.1445,0.9415309292910272
2022-12-26,5.1872,
2022-12-27,5.2832,0.9386146048432514
2022-12-28,5.2736,0.9414422895876482
2022-12-29,5.2177,0.9373828271466067
2022-12-30,5.2177,0.9347541596560104
2023-01-02,5.3436,
2023-01-03,5.3759,0.947059380623165
2023-01-04,5.4459,0.9416195856873822
2023-01-05,5.4026,0.9503896597605018
2023-01-06,5.2855,0.9417082587814295
2023-01-09,5.2967,0.9294544102611766
2023-01-10,5.2395,0.9313588525658936
2023-01-11,5.202,0.9310986964618249
2023-01-12,5.14,0.9239582370876837
2023-01-13,5.1146,0.9249838127832763
2023-01-16,5.1115,
2023-01-17,5.1203,0.9265264523302141
2023-01-18,5.0909,0.9236168837166343
2023-01-19,5.2144,0.9250693802035153
2023-01-20,5.1986,0.9232757824762257
2023-01-23,5.1922,0.9203865623561895
2023-01-24,5.1696,0.9197093718384991
2023-01-25,5.1042,0.9173470323823502
2023-01-26,5.0951,0.9203018590097551
2023-01-27,5.0767,0.9210647508519848
2023-01-30,5.0959,0.9202171712524155
2023-01-31,5.0993,0.9209799226376865
2023-02-01,5.0721,0.9160025648071816
2023-02-02,4.9901,0.9159186664224216
2023-02-03,5.103,0.9237875288683602
2023-02-06,5.1763,0.9326618168252191
2023-02-07,5.1695,0.9341429238673516
2023-02-08,5.2036,0.9316191540898081
2023-02-09,5.2315,0.9292816652727441
2023-02-10,5.2526,0.9372071227741331
2023-02-13,5.1834,0.9330098899048329
2023-02-14,5.1507,0.9326618168252191
2023-02-15,5.2243,0.9360666479453337
2023-02-16,5.2432,0.9359790340696368
2023-02-17,5.2012,0.9365049634763064
2023-02-20,,
2023-02-21,,0.9383503800319039
2023-02-22,5.173,0.9413536665725313
2023-02-23,5.133,0.9449116507606539
2023-02-24,5.1791,0.948316737790422
2023-02-27,5.196,0.9437523593808984
2023-02-28,5.2078,0.9432182607055273
2023-03-01,5.207,0.9368559115608021
2023-03-02,5.208,0.9438414346389805
2023-03-03,5.2037,0.9419743782969102
2023-03-06,5.197,0.935103796521414
2023-03-07,5.1901,0.9458053532582995
2023-03-08,5.1387,0.9479571523367144
2023-03-09,5.1353,0.9454476694714947
2023-03-10,5.1822,0.9381743127873158
2023-03-13,5.24,0.9317059536010436
2023-03-14,5.2362,0.9326618168252191
2023-03-15,5.2981,0.9492168960607498
2023-03-16,5.2892,0.9414422895876482
2023-03-17,5.2679,0.9392317084624777
2023-03-20,5.2467,0.9326618168252191
2023-03-21,5.2444,0.9285913269570063
2023-03-22,5.2648,0.9266123054114159
2023-03-23,5.2632,0.9182736455463728
2023-03-24,5.2921,0.929195316855603
2023-03-27,5.2306,0.9268699601445918
2023-03-28,5.1733,0.9221689413500553
2023-03-29,5.1493,0.9237021984112322
2023-03-30,5.1254,0.9175153683824203
2023-03-31,5.0804,0.919793966151582
2023-04-03,5.0637,0.918189330639978
2023-04-04,5.0762,0.9131586156515387
2023-04-05,5.0447,0.9159186664224216
2023-04-06,5.0683,0.9151642719868216
2023-04-07,,0.9163383121048292
2023-04-10,5.0834,0.9225092250922509
2023-04-11,5.0128,0.9169264624977077
2023-04-12,4.9496,0.910166560480568
2023-04-13,4.9097,0.904649900488511
2023-04-14,4.9455,0.9107468123861566
2023-04-17,4.9421,0.9161704076958315
2023-04-18,4.9678,0.9125752874612154
2023-04-19,5.0467,0.9129918743723181
2023-04-20,5.0497,0.9115770282588879
2023-04-21,,0.9113278046113188
2023-04-24,5.0595,0.9068649678062937
2023-04-25,5.0613,0.9117432530999271
2023-04-26,5.0585,0.9048136083966704
2023-04-27,5.015,0.9076881183625307
2023-04-28,5.0007,0.9057971014492753
2023-05-01,,0.9115770282588879
2023-05-02,5.0334,0.9093389106119851
2023-05-03,5.0227,0.9050592813829306
2023-05-04,5.0106,0.9083477155054955
2023-05-05,4.9696,0.9069472156720478
2023-05-08,4.9696,0.9074410163339383
2023-05-09,5.0007,0.9129918743723181
2023-05-10,4.9547,0.9119095385737734
2023-05-11,4.9696,0.9160864785635765
2023-05-12,4.9234,0.9211495946941785
2023-05-15,4.9103,0.9196247930844216
2023-05-16,4.9122,0.9203018590097551
2023-05-17,4.9513,0.9233610341643583
2023-05-18,4.9647,0.9279881217520417
2023-05-19,4.9858,0.9242998428690267
2023-05-22,4.968,0.9254118082546733
2023-05-23,4.9674,0.9284189026088572
2023-05-24,4.9474,0.9295408068414203
2023-05-25,4.999,0.9324009324009324
2023-05-26,5.0114,0.9334453467749464
2023-05-29,4.9954,
2023-05-30,5.0593,0.9326618168252191
2023-05-31,5.0959,0.9386146048432514
2023-06-01,5.035,0.9300595238095238
2023-06-02,4.9558,0.9324878776575904
2023-06-05,4.9236,0.9327488107452663
2023-06-06,4.9292,0.9350163627863488
2023-06-07,4.9119,0.9344047841524948
2023-06-08,,0.9276437847866419
2023-06-09,4.8922,0.9303190994511118
2023-06-12,4.8832,0.9304922303898763
2023-06-13,4.8533,0.9266123054114159
2023-06-14,4.8462,0.9208951100469656
2023-06-15,4.8222,0.914662032379036
2023-06-16,4.8286,0.9153318077803203
2023-06-19,4.7803,
2023-06-20,4.793,0.9174311926605504
2023-06-21,4.7795,0.9131586156515387
2023-06-22,4.775,0.9129918743723181
2023-06-23,4.7799,0.918526683200147
2023-06-26,4.7698,0.9165902841429882
2023-06-27,4.7903,0.9123255177447313
2023-06-28,4.8563,0.917094644167278
2023-06-29,4.8584,0.9190331770976932
2023-06-30,4.8192,0.9157509157509157
2023-07-03,4.7876,0.9158347834050736
2023-07-04,4.8056,
2023-07-05,4.8577,0.9201324990798675
2023-07-06,4.8977,0.9197093718384991
2023-07-07,4.8799,0.9120758847136081
2023-07-10,4.8735,0.909835319807115
2023-07-11,4.8949,0.9097525473071325
2023-07-12,4.8058,0.8990380293086397
2023-07-13,4.8038,0.8933357155619082
2023-07-14,4.7957,0.8899172376968942
2023-07-17,4.8302,0.8899964400142399
2023-07-18,4.804,0.8910273545397843
2023-07-19,4.8,0.8932559178204557
2023-07-20,4.7888,0.898069151324652
2023-07-21,4.7732,0.8992805755395683
2023-07-24,4.7457,0.9022827754218171
2023-07-25,4.7496,0.9049773755656109
2023-07-26,4.7368,0.9026900162484204
2023-07-27,4.7202,0.9092562284051645
2023-07-28,4.7253,0.9058791557206268
2023-07-31,4.7415,0.9074410163339383
2023-08-01,4.7752,0.9114939385653086
2023-08-02,4.8083,0.9141603437242891
2023-08-03,4.8797,0.9134922809902256
2023-08-04,4.8609,0.9061254077564336
2023-08-07,4.901,0.9090909090909091
2023-08-08,4.9217,0.9131586156515387
2023-08-09,4.9015,0.9111617312072894
2023-08-10,4.8518,0.907770515613653
2023-08-11,4.8918,0.9126585744273068
2023-08-14,4.9481,0.9155832265152902
2023-08-15,4.9812,0.9150805270863837
2023-08-16,4.9772,0.917094644167278
2023-08-17,4.9816,0.9196247930844216
2023-08-18,4.9724,0.9195402298850576
2023-08-21,4.9847,0.9184423218221895
2023-08-22,4.9431,0.9219988936013277
2023-08-23,4.8977,0.9206407659731173
2023-08-24,4.8748,0.9237021984112322
2023-08-25,4.8772,0.9270418095856123
2023-08-28,4.8938,0.9250693802035153
2023-08-29,4.8706,0.921574048474795
2023-08-30,4.8653,0.9152480322167307
2023-08-31,4.9219,0.9225943352707814
2023-09-01,4.9318,0.9270418095856123
2023-09-04,4.9176,
2023-09-05,4.9705,0.9322270905192505
2023-09-06,4.9762,0.9333582228859437
2023-09-07,,0.9342301943198804
2023-09-08,4.9835,0.9337940050424877
2023-09-11,4.9366,0.9307520476545048
2023-09-12,4.9505,0.9323140033563304
2023-09-13,4.9171,0.9313588525658936
2023-09-14,4.8751,0.9380863039399624
2023-09-15,4.8689,0.93694368968425
2023-09-18,4.8535,0.9350163627863488
2023-09-19,4.8575,0.9359790340696368
2023-09-20,4.8487,0.9332711152589829
2023-09-21,4.9229,0.9377344336084021
2023-09-22,4.9131,0.9380863039399624
2023-09-25,4.9606,0.9441979038806535
2023-09-26,4.9717,0.9458053532582995
2023-09-27,5.0289,0.9514747859181732
2023-09-28,5.0475,0.9453582907922102
2023-09-29,5.0076,0.9448223733938019
2023-10-02,5.0679,0.9523809523809523
2023-10-03,5.11,0.9566631589017508
2023-10-04,5.1526,0.9507510933637573
2023-10-05,5.1713,0.9499382540134892
2023-10-06,5.1918,0.9437523593808984
2023-10-09,5.1666,
2023-10-10,5.0862,0.9417969485778865
2023-10-11,5.0496,0.9416195856873822
2023-10-12,,0.9475978394769261
2023-10-13,5.0625,0.9521995810321843
2023-10-16,5.0618,0.9482268158543524
2023-10-17,5.0384,0.9440196356084207
2023-10-18,5.0568,0.9494872768704901
2023-10-19,5.054,0.946073793755913
2023-10-20,5.0528,0.9441087613293052
2023-10-23,5.0164,0.9393199323689648
2023-10-24,5.0065,0.9438414346389805
2023-10-25,4.9981,0.9449116507606539
2023-10-26,5.0055,0.9494872768704901
2023-10-27,4.948,0.9441087613293052
2023-10-30,5.0074,0.9416195856873822
2023-10-31,5.0575,0.9462528387585163
2023-11-01,5.0194,0.9489466691971911
2023-11-02,,0.9417969485778865
2023-11-03,4.891,0.9317059536010436
2023-11-06,4.8999,0.9304922303898763
2023-11-07,4.867,0.9357162908206232
2023-11-08,4.8855,0.9332711152589829
2023-11-09,4.9007,0.9337068160597572
2023-11-10,4.9219,
2023-11-13,4.9247,0.9345794392523364
2023-11-14,4.8682,0.9207255317189945
2023-11-15,,0.9214042200313278
2023-11-16,4.8575,0.921574048474795
2023-11-17,4.8849,0.9192021325489474
2023-11-20,4.8723,0.9136592051164916
2023-11-21,4.8806,0.9154994049253867
2023-11-22,4.8968,0.9198785760279643
2023-11-23,4.8931,
2023-11-24,4.8927,0.9145783793671118
2023-11-27,4.8951,0.9143275121148396
2023-11-28,4.8867,0.9085127646043427
2023-11-29,4.8933,0.9116601331023795
2023-11-30,4.9355,0.9167583425009168
2023-12-01,4.9191,0.9192866335723477
2023-12-04,4.9091,0.9238728750923872
2023-12-05,4.9522,0.9270418095856123
2023-12-06,4.9031,0.9267840593141798
2023-12-07,4.8949,0.9264406151565685
2023-12-08,4.9158,0.9305788200260562
2023-12-11,4.944,0.9304922303898763
2023-12-12,4.9476,0.9267840593141798
2023-12-13,4.958,0.9265264523302141
2023-12-14,4.8912,0.9093389106119851
2023-12-15,4.9397,0.9169264624977077
2023-12-18,4.9399,0.9157509157509157
2023-12-19,4.8663,0.9109957183201239
2023-12-20,4.8766,0.9126585744273068
2023-12-21,4.8755,0.9099181073703367
2023-12-22,4.8619,0.9084302325581395
2023-12-25,,
2023-12-26,4.8368,0.9062075215224287
2023-12-27,4.8306,0.8997660608241858
2023-12-28,4.8413,0.9030976248532466
2023-12-29,4.8413,0.903995660820828
2024-01-01,,
2024-01-02,4.8916,0.9126585744273068
2024-01-03,4.9212,0.9166743056192135
2024-01-04,4.9188,0.9126585744273068
2024-01-05,4.8899,0.9126585744273068
2024-01-08,4.885,0.9110787172011663
2024-01-09,4.8937,0.9144947416552356
2024-01-10,4.8901,0.9124087591240875
2024-01-11,4.8794,0.9138261902586128
2024-01-12,4.8543,0.9124920156948626
2024-01-15,4.8765,
2024-01-16,4.9038,0.9189487226612755
2024-01-17,4.9346,0.9209799226376865
2024-01-18,4.9403,0.9205560158335634
2024-01-19,4.9223,0.918526683200147
2024-01-22,4.949,0.9178522257916476
2024-01-23,4.9715,0.9234463015975621
2024-01-24,4.9192,0.9173470323823502
2024-01-25,4.9232,0.9227646027498384
2024-01-26,4.9125,0.9203018590097551
2024-01-29,4.9225,0.9253261774775609
2024-01-30,4.9638,0.9221689413500553
2024-01-31,4.9535,0.921234454168586
2024-02-01,4.935,0.9203865623561895
2024-02-02,4.9471,0.9270418095856123
2024-02-05,5.0053,0.931445603576751
2024-02-06,4.9687,0.9301460329271696
2024-02-07,4.9608,0.9285913269570063
2024-02-08,4.9804,0.9281603861147207
2024-02-09,4.9717,0.9274717121127806
2024-02-12,,0.9281603861147207
2024-02-13,,0.9328358208955223
2024-02-14,4.9723,0.9315323707498836
2024-02-15,4.971,0.9292816652727441
2024-02-16,4.9761,0.9285913269570063
2024-02-19,4.9585,
